ds,yhat,yhat_lower,yhat_upper,y,y-yhat
2021-03-13 17:30:00,9740.195235726822,9601.81559640768,9873.694984361837,9587.3,-152.89523572682265
2021-03-13 18:00:00,9698.322169110792,9559.748891839961,9846.209512888474,9558.61,-139.71216911079136
2021-03-13 18:30:00,9570.07383573857,9429.329904399558,9700.381450191102,9399.08,-170.99383573857085
2021-03-13 19:00:00,9298.448410927647,9164.191195962698,9440.055115045196,9318.24,19.791589072352508
2021-03-13 19:30:00,9225.258344880061,9094.990195836168,9370.601742261013,9105.64,-119.61834488006207
2021-03-13 20:00:00,8938.651959853709,8802.185765811879,9081.545544826371,8808.7,-129.9519598537081
2021-03-13 20:30:00,8587.514517022377,8445.553258544562,8727.310164252249,8382.68,-204.83451702237653
2021-03-13 21:00:00,8103.791851312065,7962.84100726785,8235.735498013657,8138.18,34.38814868793543
2021-03-13 21:30:00,7974.997893516912,7832.69626474923,8112.179013544532,8257.63,282.6321064830872
2021-03-13 22:00:00,8332.984941898556,8199.70927797559,8458.911413676267,8116.97,-216.01494189855566
2021-03-13 22:30:00,8097.032778995147,7960.840154459345,8235.66603982192,7997.84,-99.19277899514691
2021-03-13 23:00:00,7965.218332554437,7829.580146354565,8093.079102018996,7709.37,-255.84833255443755
2021-03-13 23:30:00,7581.778054887476,7443.202930316524,7718.997588798275,7473.85,-107.92805488747581
2021-03-14 00:00:00,7343.842315214352,7199.0211055961745,7485.2550678613925,7309.07,-34.7723152143526
2021-03-14 00:30:00,7203.866164165975,7078.318450853901,7338.28102294814,7157.65,-46.21616416597499
2021-03-14 01:00:00,7047.576935231605,6898.92836495294,7187.655279468149,6941.33,-106.24693523160477
2021-03-14 01:30:00,6786.014695366149,6652.795823371646,6924.851040355165,6700.39,-85.62469536614844
2021-03-14 02:00:00,6530.4557288649285,6400.525395225397,6666.048836495676,6471.08,-59.37572886492853
2021-03-14 02:30:00,6329.193358713459,6193.848134134595,6465.120707923301,6367.18,37.98664128654127
2021-03-14 03:00:00,6332.501477478236,6200.984148642347,6469.821125957137,6319.59,-12.91147747823561
2021-03-14 03:30:00,6375.25908597251,6246.87101131562,6512.759308127085,6296.22,-79.03908597250938
2021-03-14 04:00:00,6419.461179981705,6278.641413234518,6543.478604943482,6204.06,-215.40117998170444
2021-03-14 04:30:00,6338.6193283082775,6201.500866373146,6469.2580547065545,6251.94,-86.67932830827795
2021-03-14 05:00:00,6491.328099388045,6353.7350610275735,6639.86121764234,6337.21,-154.11809938804527
2021-03-14 05:30:00,6626.515534431195,6492.173478439115,6767.451750172411,6457.94,-168.5755344311956
2021-03-14 06:00:00,6765.39965720663,6620.852376859933,6907.759401607552,6544.2,-221.19965720663004
2021-03-14 06:30:00,6815.671920689657,6667.456014140851,6944.959573696062,6671.99,-143.6819206896571
2021-03-14 07:00:00,6930.235032272196,6782.86211091701,7063.846322657874,6784.86,-145.37503227219622
2021-03-14 07:30:00,7000.895462119581,6864.527219026486,7141.998001399004,7058.04,57.14453788041919
2021-03-14 08:00:00,7321.319965462599,7186.697593740841,7460.191971025551,7207.98,-113.33996546259914
2021-03-14 08:30:00,7387.190619015387,7246.162917193822,7518.970569034806,7394.01,6.819380984613417
2021-03-14 09:00:00,7558.170245291423,7416.993889314583,7698.007893326888,7511.45,-46.72024529142345
2021-03-14 09:30:00,7631.678306145196,7488.283300959039,7769.256094860744,7492.43,-139.24830614519578
2021-03-14 10:00:00,7532.527133524658,7391.68197483568,7662.6201634294675,7466.22,-66.30713352465773
2021-03-14 10:30:00,7499.28183637443,7355.665703781358,7633.9381920521355,7374.06,-125.22183637442959
2021-03-14 11:00:00,7384.288114058863,7246.91739125741,7514.453123326125,7344.92,-39.368114058863284
2021-03-14 11:30:00,7394.908655213874,7251.359066967136,7540.572050963827,7289.29,-105.61865521387426
2021-03-14 12:00:00,7340.996331531107,7197.594074997901,7477.605217070663,7138.29,-202.70633153110703
2021-03-14 12:30:00,7143.822214468388,6993.025592257556,7278.380030017261,7119.03,-24.79221446838801
2021-03-14 13:00:00,7196.695821504646,7054.9887131131945,7331.353266090328,7037.55,-159.14582150464594
2021-03-14 13:30:00,7105.692159382875,6970.31096866525,7242.375930425003,7022.79,-82.90215938287474
2021-03-14 14:00:00,7136.1138357501495,6998.89064846844,7274.413710249291,7057.33,-78.78383575014959
2021-03-14 14:30:00,7222.518891874687,7082.65143163343,7370.2271866481,7115.17,-107.34889187468707
2021-03-14 15:00:00,7317.843019830117,7186.161066763068,7460.936255200504,7172.23,-145.61301983011708
2021-03-14 15:30:00,7396.1989541187995,7268.147038543903,7541.38251865911,7274.71,-121.48895411879948
2021-03-14 16:00:00,7537.033517993665,7401.487630101636,7674.545863736531,7469.26,-67.77351799366443
2021-03-14 16:30:00,7789.005894354306,7649.994939701945,7926.442809416819,7675.22,-113.78589435430604
2021-03-14 17:00:00,7998.44536362285,7864.905622560614,8131.747973264677,7888.54,-109.90536362285002
2021-03-14 17:30:00,8190.921441950539,8060.151833594573,8337.906702417862,8050.23,-140.69144195053923
2021-03-14 18:00:00,8289.297289255168,8156.065689894386,8429.665448998427,8046.18,-243.11728925516763
2021-03-14 18:30:00,8151.471344125107,8018.853240867025,8275.839353535817,7956.99,-194.48134412510717
2021-03-14 19:00:00,7967.140250081768,7835.2845345797605,8110.786886199806,7907.1,-60.040250081767226
2021-03-14 19:30:00,7907.633894390156,7758.805875482411,8047.477025463812,7696.41,-211.2238943901557
2021-03-14 20:00:00,7602.72996999554,7470.537280596621,7739.125469923834,7531.51,-71.21996999553994
2021-03-14 20:30:00,7451.195113553481,7300.490387040425,7595.776962142984,7326.22,-124.9751135534807
2021-03-14 21:00:00,7244.022772811855,7110.112302787404,7383.537118434978,7137.88,-106.14277281185514
2021-03-14 21:30:00,7083.978249127439,6944.01498581764,7219.2615157539185,6975.34,-108.63824912743894
2021-03-14 22:00:00,6960.836873243432,6824.136888955322,7095.3351787890915,6861.63,-99.2068732434318
2021-03-14 22:30:00,6893.035030447278,6757.26272584102,7027.154283448967,6793.4,-99.63503044727804
2021-03-14 23:00:00,6859.441340585456,6719.719628713441,6996.193800447651,6679.95,-179.49134058545587
2021-03-14 23:30:00,6717.566323127849,6574.71486775872,6851.587168817866,6557.98,-159.58632312784903
2021-03-15 00:00:00,6568.098681868788,6422.5436067501705,6704.1652171974065,6446.8,-121.29868186878775
2021-03-15 00:30:00,6439.452254888091,6301.3465357869145,6575.293434097701,6313.85,-125.60225488809101
2021-03-15 01:00:00,6274.669561004103,6133.481449675058,6411.240864737538,6186.71,-87.9595610041033
2021-03-15 01:30:00,6135.59117787428,5992.982663658004,6262.966454054058,5969.96,-165.63117787428018
2021-03-15 02:00:00,5873.5383393150605,5732.682595429754,6017.473357136996,5788.12,-85.41833931506062
2021-03-15 02:30:00,5724.18371926263,5582.648721269469,5860.3753953916075,5694.03,-30.153719262630148
2021-03-15 03:00:00,5719.37998450152,5590.323661295962,5864.183680282326,5682.96,-36.41998450152005
2021-03-15 03:30:00,5809.2009740284975,5667.835317994492,5948.259990146331,5744.75,-64.45097402849751
2021-03-15 04:00:00,5967.073116165884,5830.115762049311,6105.928885958232,5836.48,-130.59311616588457
2021-03-15 04:30:00,6124.645222186569,5979.3657183460255,6265.731581530223,6020.93,-103.71522218656901
2021-03-15 05:00:00,6391.174779493316,6258.0542470762475,6532.734418538313,6280.83,-110.34477949331631
2021-03-15 05:30:00,6710.473772030935,6566.124931753525,6850.839043459502,6720.64,10.166227969065403
2021-03-15 06:00:00,7241.6441553840405,7109.033393099458,7384.992403430599,7232.8,-8.844155384040278
2021-03-15 06:30:00,7776.04627692028,7642.940922764337,7916.279385595332,7619.84,-156.2062769202803
2021-03-15 07:00:00,8054.030591334409,7914.081448245744,8197.17810397015,7854.35,-199.68059133440875
2021-03-15 07:30:00,8144.567537965622,8002.854302869047,8290.294320305155,7721.9,-422.6675379656226
2021-03-15 08:00:00,7760.682674773718,7626.453485935171,7906.381225433188,7487.82,-272.862674773718
2021-03-15 08:30:00,7417.56755506121,7285.168435384565,7556.125596141175,7294.55,-123.01755506121026
2021-03-15 09:00:00,7235.079878680512,7101.64290102114,7384.931567436934,7094.06,-141.01987868051128
2021-03-15 09:30:00,7044.326247623921,6904.041083428874,7176.348398148156,6890.11,-154.21624762392094
2021-03-15 10:00:00,6854.081921590534,6723.109826684406,6996.146760195246,6667.2,-186.88192159053415
2021-03-15 10:30:00,6642.239058789761,6508.776345216431,6781.78308108144,6557.85,-84.38905878976038
2021-03-15 11:00:00,6614.063985096897,6480.363934670098,6752.138518095556,6533.83,-80.23398509689741
2021-03-15 11:30:00,6663.1187547232785,6523.725874625007,6804.113650476185,6544.92,-118.1987547232784
2021-03-15 12:00:00,6710.700380270956,6575.0418635059,6852.77812901174,6543.2,-167.50038027095616
2021-03-15 12:30:00,6710.960278473771,6565.934754004404,6853.710913215529,6515.71,-195.25027847377078
2021-03-15 13:00:00,6673.162148830947,6528.443547964497,6802.618936162932,6452.9,-220.2621488309478
2021-03-15 13:30:00,6598.677068851531,6464.4551683036925,6746.8729189146725,6492.71,-105.96706885153071
2021-03-15 14:00:00,6705.107246903102,6566.547703552937,6833.839411715538,6550.99,-154.11724690310257
2021-03-15 14:30:00,6800.576823049753,6665.026893948363,6947.5529920389345,6616.16,-184.41682304975348
2021-03-15 15:00:00,6890.020787752812,6746.4603196411545,7027.094735753282,6833.53,-56.49078775281214
2021-03-15 15:30:00,7207.334080142029,7071.351178785619,7349.615156376167,6962.19,-245.14408014202945
2021-03-15 16:00:00,7312.507199508628,7168.859690489521,7448.790425257799,7168.18,-144.32719950862793
2021-03-15 16:30:00,7551.153198055905,7402.811705304379,7689.134987735264,7468.69,-82.4631980559052
2021-03-15 17:00:00,7896.526100384018,7755.515239895007,8036.883269674918,7817.45,-79.07610038401799
2021-03-15 17:30:00,8249.91307553725,8109.463915151854,8388.629679883965,8060.39,-189.5230755372495
2021-03-15 18:00:00,8397.928006857373,8268.81484743819,8537.96311451211,8226.74,-171.1880068573737
2021-03-15 18:30:00,8466.61505059848,8329.348840230761,8603.493806729673,8177.69,-288.925050598481
2021-03-15 19:00:00,8253.454673942553,8116.264621100036,8388.259117521658,8193.12,-60.3346739425524
2021-03-15 19:30:00,8254.883678671953,8116.358333769519,8392.974691084095,8005.08,-249.8036786719531
2021-03-15 20:00:00,7948.27051187067,7804.5883437998145,8077.760043309977,7780.0,-168.2705118706699
2021-03-15 20:30:00,7685.373196072657,7545.873216283355,7824.966691819991,7573.62,-111.75319607265737
2021-03-15 21:00:00,7501.528373878056,7361.219282926528,7636.70454598351,7374.54,-126.98837387805634
2021-03-15 21:30:00,7328.609155788679,7193.062074995524,7467.872260305162,7274.84,-53.7691557886792
2021-03-15 22:00:00,7305.448220984698,7166.312027245909,7437.437994287512,7189.56,-115.88822098469791
2021-03-15 22:30:00,7251.593578676117,7108.030590693538,7393.282707411702,7184.81,-66.78357867611703
2021-03-15 23:00:00,7294.511792365571,7149.601403326631,7428.740395878855,7067.12,-227.39179236557084
2021-03-15 23:30:00,7111.750688239898,6968.023215987742,7249.368851717562,6955.38,-156.3706882398983
2021-03-16 00:00:00,6973.111174605623,6845.221901420935,7119.478537485928,6908.59,-64.52117460562295
2021-03-16 00:30:00,6937.377400518773,6811.225767029745,7081.792422910048,6743.32,-194.05740051877365
2021-03-16 01:00:00,6690.8990715062555,6552.485892163973,6824.393096999882,6613.53,-77.36907150625575
2021-03-16 01:30:00,6556.476482629275,6414.146989215986,6694.409763782953,6314.55,-241.9264826292747
2021-03-16 02:00:00,6173.332386111767,6038.968261276885,6312.756757149254,6099.16,-74.17238611176708
2021-03-16 02:30:00,6010.31030643852,5874.269474107635,6145.054632771544,5984.86,-25.450306438519874
2021-03-16 03:00:00,5999.1445896725945,5859.178868117214,6134.896790103294,5896.86,-102.28458967259485
2021-03-16 03:30:00,5983.702339520519,5854.869878483419,6127.13370328818,5890.23,-93.4723395205192
2021-03-16 04:00:00,6074.859271941792,5939.971270742339,6219.664313232942,5989.56,-85.29927194179163
2021-03-16 04:30:00,6284.166618744592,6153.909374496652,6420.139432381934,6186.56,-97.60661874459129
2021-03-16 05:00:00,6573.675947790125,6438.469511017559,6712.983578492266,6437.47,-136.2059477901248
2021-03-16 05:30:00,6872.107083004932,6735.582957331245,7005.542307618128,6938.71,66.60291699506797
2021-03-16 06:00:00,7499.947658749216,7353.20073765045,7624.00695186292,7384.11,-115.83765874921664
2021-03-16 06:30:00,7902.892886409311,7760.826919921591,8035.40291982604,7778.06,-124.83288640931096
2021-03-16 07:00:00,8214.328240268283,8078.4540722533775,8362.920038036922,7956.8,-257.5282402682833
2021-03-16 07:30:00,8222.221883551514,8081.704797315812,8367.38799663635,7895.63,-326.591883551514
2021-03-16 08:00:00,7970.881032571137,7825.377185192615,8117.5838489479565,7777.76,-193.12103257113722
2021-03-16 08:30:00,7775.700317880018,7641.161461820898,7911.352905023668,7733.81,-41.89031788001739
2021-03-16 09:00:00,7759.845431566079,7617.877977393793,7899.739344306825,7595.17,-164.67543156607917
2021-03-16 09:30:00,7578.687959443546,7450.228275159558,7727.043778907934,7440.22,-138.46795944354562
2021-03-16 10:00:00,7416.904979373553,7275.350795456453,7550.208520413588,7309.97,-106.93497937355278
2021-03-16 10:30:00,7315.852826870655,7177.7946619487,7458.624101430184,7029.92,-285.93282687065494
2021-03-16 11:00:00,6976.096467125914,6838.863595120292,7111.585770078474,6936.6,-39.49646712591402
2021-03-16 11:30:00,6990.4265779441575,6859.795244949088,7139.401866135914,7085.09,94.6634220558426
2021-03-16 12:00:00,7297.818471651228,7159.226204929453,7436.126713078359,7312.93,15.111528348772481
2021-03-16 12:30:00,7590.753487402931,7449.721587091939,7731.224853737417,7399.55,-191.20348740293048
2021-03-16 13:00:00,7602.7435511748845,7463.599434149386,7736.714177337239,7401.23,-201.51355117488492
2021-03-16 13:30:00,7547.842576967346,7411.206001915628,7679.612741422004,7467.85,-79.99257696734549
2021-03-16 14:00:00,7652.740214761315,7504.350568825199,7788.267153225971,7466.8,-185.94021476131456
2021-03-16 14:30:00,7638.071860200724,7495.027277949452,7772.053576767843,7482.83,-155.24186020072375
2021-03-16 15:00:00,7676.932934824836,7542.930033984033,7815.540721866563,7559.69,-117.24293482483608
2021-03-16 15:30:00,7806.953676013662,7666.031577236653,7942.777852876605,7672.84,-134.11367601366146
2021-03-16 16:00:00,7958.283886440094,7823.577593664604,8104.798251134501,7894.69,-63.59388644009414
2021-03-16 16:30:00,8244.061816430112,8110.111030612702,8381.899393063553,8097.72,-146.34181643011198
2021-03-16 17:00:00,8434.209047359276,8291.936140730708,8582.736625675343,8365.05,-69.15904735927688
2021-03-16 17:30:00,8707.702704230845,8564.238486320743,8845.005919857289,8393.76,-313.94270423084527
2021-03-16 18:00:00,8576.704556784152,8441.3810095968,8714.027016369088,8568.28,-8.424556784151719
2021-03-16 18:30:00,8767.780391640283,8634.558195261956,8915.89683515686,8507.87,-259.9103916402819
2021-03-16 19:00:00,8556.988635614704,8423.156177390081,8691.389174253534,8375.9,-181.0886356147039
2021-03-16 19:30:00,8337.019412656331,8193.903649687436,8475.778372853172,8198.43,-138.58941265633075
2021-03-16 20:00:00,8117.062659502297,7979.280631856505,8265.638999076762,8012.27,-104.79265950229637
2021-03-16 20:30:00,7925.096167838346,7772.920180731493,8063.480582452678,7775.97,-149.1261678383462
2021-03-16 21:00:00,7676.650847499328,7541.144520480019,7809.691621223339,7519.49,-157.16084749932816
2021-03-16 21:30:00,7428.554270515819,7294.565177287031,7572.90331740282,7462.84,34.2857294841815
2021-03-16 22:00:00,7502.2547703921355,7358.042504022583,7648.501734950036,7373.83,-128.42477039213554
2021-03-16 22:30:00,7429.31036716649,7294.972233517071,7567.859798513035,7345.78,-83.53036716649058
2021-03-16 23:00:00,7432.463959725517,7288.246793429554,7554.513510283164,7218.99,-213.4739597255175
2021-03-16 23:30:00,7247.101035797102,7099.035026312788,7383.797902383248,7056.88,-190.22103579710165
2021-03-17 00:00:00,7037.2768245610605,6891.08630523135,7171.333453607613,6999.23,-38.04682456106093
2021-03-17 00:30:00,7009.064937946808,6869.293928358169,7148.713790024679,6849.85,-159.21493794680737
2021-03-17 01:00:00,6798.687674110078,6654.170412340471,6939.860729337921,6618.34,-180.3476741100776
2021-03-17 01:30:00,6502.054759999679,6356.463193451773,6644.896790146597,6353.34,-148.7147599996788
2021-03-17 02:00:00,6216.35958873045,6082.980771201182,6350.137901618209,6155.11,-61.24958873045034
2021-03-17 02:30:00,6075.189902328565,5939.721391201842,6211.9604146417105,5999.4,-75.7899023285654
2021-03-17 03:00:00,5988.163188846444,5852.517662028283,6131.235714662094,5964.12,-24.043188846444536
2021-03-17 03:30:00,6071.0182823776595,5938.675197094163,6212.895699082117,5981.55,-89.4682823776593
2021-03-17 04:00:00,6179.187473645012,6039.334155307826,6318.663717489548,6051.72,-127.46747364501152
2021-03-17 04:30:00,6325.490288495979,6183.841304419334,6474.53808827272,6237.05,-88.44028849597908
2021-03-17 05:00:00,6606.153130174666,6463.565705428224,6747.409527704803,6498.06,-108.09313017466593
2021-03-17 05:30:00,6926.908692536569,6789.92836896731,7066.188300554543,6985.1,58.19130746343126
2021-03-17 06:00:00,7532.778294593957,7399.418645598172,7674.672967602887,7452.83,-79.94829459395714
2021-03-17 06:30:00,7975.202778949172,7841.187236365183,8120.639266169532,7821.44,-153.76277894917257
2021-03-17 07:00:00,8238.549127507822,8103.52979349741,8373.828746522637,8068.72,-169.8291275078218
2021-03-17 07:30:00,8359.940773094608,8223.14014705707,8500.694922386563,8060.23,-299.71077309460816
2021-03-17 08:00:00,8160.874538515854,8017.741882551958,8303.581838673943,7901.14,-259.7345385158533
2021-03-17 08:30:00,7871.480901527107,7728.454021655813,8011.168890297461,7841.94,-29.540901527107053
2021-03-17 09:00:00,7842.588218119856,7703.55485744871,7982.277346693239,7814.3,-28.288218119855628
2021-03-17 09:30:00,7844.624907638017,7706.783714913506,7976.3842587774125,7755.16,-89.4649076380174
2021-03-17 10:00:00,7780.172620640972,7635.295549467644,7911.670262204201,7695.32,-84.85262064097242
2021-03-17 10:30:00,7730.064724930627,7580.069686363674,7872.160321112845,7595.23,-134.8347249306271
2021-03-17 11:00:00,7623.016334969143,7490.262225530545,7765.48727247258,7537.24,-85.77633496914314
2021-03-17 11:30:00,7597.007755288887,7457.076975152443,7745.5093336224245,7511.38,-85.62775528888687
2021-03-17 12:00:00,7603.189218553181,7461.621894115329,7747.559638041215,7471.58,-131.60921855318065
2021-03-17 12:30:00,7563.4154162661835,7432.231590217036,7690.273457564382,7474.37,-89.04541626618357
2021-03-17 13:00:00,7595.3059802859725,7461.3491259539,7734.169628871073,7408.45,-186.8559802859727
2021-03-17 13:30:00,7504.998378872809,7362.30139346347,7637.677733141597,7370.84,-134.1583788728085
2021-03-17 14:00:00,7487.849619969473,7344.622831050448,7627.0860930913805,7464.73,-23.119619969473206
2021-03-17 14:30:00,7675.951884681141,7536.176339739991,7818.106298152283,7460.35,-215.6018846811403
2021-03-17 15:00:00,7650.006582423697,7508.827184398278,7791.83835737876,7657.38,7.373417576302927
2021-03-17 15:30:00,7965.043042015986,7829.028889439102,8099.974727671416,7795.99,-169.05304201598665
2021-03-17 16:00:00,8099.7986442377,7962.141966905369,8238.632968868926,7941.81,-157.9886442376992
2021-03-17 16:30:00,8244.248611936535,8108.7223930769205,8390.461065878577,8143.58,-100.66861193653494
2021-03-17 17:00:00,8464.62101534019,8319.542780877307,8612.905039607991,8367.39,-97.23101534019042
2021-03-17 17:30:00,8680.81242102174,8546.668208628715,8818.463179583065,8471.23,-209.58242102173972
2021-03-17 18:00:00,8684.861421127915,8537.168193635856,8818.937435564878,8518.35,-166.51142112791422
2021-03-17 18:30:00,8649.83201713055,8510.100220119992,8788.041201524236,8496.3,-153.53201713055023
2021-03-17 19:00:00,8549.95105121768,8404.33304369589,8682.674595554965,8397.93,-152.02105121768
2021-03-17 19:30:00,8377.224981423786,8239.91392223391,8510.650196277431,8271.57,-105.65498142378601
2021-03-17 20:00:00,8215.861231101722,8067.745949874971,8357.77987576666,7995.89,-219.97123110172197
2021-03-17 20:30:00,7859.0335608216465,7712.715867706311,8005.557804300198,7735.99,-123.04356082164668
2021-03-17 21:00:00,7612.125134881215,7464.099047291414,7747.73881631673,7560.98,-51.1451348812152
2021-03-17 21:30:00,7510.209287252637,7382.65650927792,7648.750312222684,7503.12,-7.089287252637405
2021-03-17 22:00:00,7546.237136169934,7407.212003911681,7675.658506629883,7419.77,-126.46713616993384
2021-03-17 22:30:00,7473.28868617887,7338.280535339649,7606.231007694234,7417.91,-55.37868617887034
2021-03-17 23:00:00,7513.9294415983195,7375.858173401527,7651.796230546893,7287.32,-226.6094415983198
2021-03-17 23:30:00,7310.375865500197,7174.63923902761,7446.065529635983,7172.39,-137.985865500196